,id,original_title,imdb_id,genre_ids,genres,rating,popularity,release_date,budget,revenue,runtime,status,title
388,399417,Lazy Eye,tt4027504,"[10749, 35, 18]","['Romance', 'Comedy', 'Drama']",NR,4.383,2016-11-11,0,0,87,Released,Lazy Eye
389,428010,Liberty's Secret,tt4396662,"[35, 10402, 10749]","['Comedy', 'Music', 'Romance']",NR-Manual,5.185,2016-11-04,0,0,95,Released,Liberty's Secret
390,390584,King Cobra,tt5129682,"[80, 18]","['Crime', 'Drama']",NR,21.071,2016-10-21,0,0,93,Released,King Cobra
391,376867,Moonlight,tt4975722,[18],['Drama'],R,26.165,2016-10-21,4000000,65046687,111,Released,Moonlight
392,382475,The Pass,tt5160154,"[18, 10749]","['Drama', 'Romance']",NR-Manual,9.312,2016-10-20,0,0,87,Released,The Pass
393,511186,Grinder,tt3436572,"[18, 53]","['Drama', 'Thriller']",NR-Manual,2.235,2016-10-20,0,0,86,Released,Grinder
394,429589,Trouser Bar,tt4231686,[14],['Fantasy'],NR-Manual,0.6,2016-10-17,60,0,20,Released,Trouser Bar
395,507144,Diane from the Moon,tt4965534,[18],['Drama'],NR-Manual,0.6,2016-10-16,0,0,11,Released,Diane from the Moon
396,357424,Almost Adults,tt4686862,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']",NR-Manual,10.158,2016-10-15,0,0,90,Released,Almost Adults
397,421385,NY84,tt3952614,[18],['Drama'],NR-Manual,1.211,2016-10-14,0,0,80,Released,NY84
398,611168,The Surf Report,tt4976100,[18],['Drama'],NR-Manual,0.6,2016-10-04,0,0,15,Released,The Surf Report
399,416480,Before the Fall,tt4126434,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']",NR,5.773,2016-09-25,0,0,100,Released,Before the Fall
400,485384,So Long Suburbia,tt7350814,"[18, 10749, 35]","['Drama', 'Romance', 'Comedy']",NR-Manual,1.211,2016-09-25,783,0,64,Released,So Long Suburbia
401,399280,Suicide Kale,tt4991906,"[35, 18]","['Comedy', 'Drama']",NR-Manual,0.787,2016-09-24,0,0,78,Released,Suicide Kale
402,353728,Closet Monster,tt3638396,[18],['Drama'],NR-Manual,11.274,2016-09-23,0,33962,90,Released,Closet Monster
403,586582,American Male,tt6091760,[18],['Drama'],NR,1.4,2016-09-21,0,0,6,Released,American Male
404,400547,Hurricane Bianca,tt4007248,"[35, 18]","['Comedy', 'Drama']",NR-Manual,8.79,2016-09-19,0,0,84,Released,Hurricane Bianca
405,679756,Cruisers,tt6092444,[10749],['Romance'],R,0.6,2016-09-10,2500,0,7,Released,Cruisers
406,371449,Other People,tt4158876,"[18, 35]","['Drama', 'Comedy']",NR-Manual,6.278,2016-09-09,0,93000,97,Released,Other People
407,642611,Never Too Late,tt9588654,"[10749, 18]","['Romance', 'Drama']",NR-Manual,0.6,2016-08-15,0,0,6,Released,Never Too Late
408,458315,Sonnet 23,tt6433032,"[18, 10402, 10749]","['Drama', 'Music', 'Romance']",NR-Manual,0.6,2016-08-09,0,0,4,Released,Sonnet 23
409,303854,Front Cover,tt3185602,"[10749, 35, 18]","['Romance', 'Comedy', 'Drama']",NR-Manual,5.599,2016-08-05,0,26409,87,Released,Front Cover
410,447710,Jamie,tt5684820,"[18, 10749]","['Drama', 'Romance']",NR-Manual,0.918,2016-08-01,0,0,9,Released,Jamie
411,485983,Aquarium,,"[16, 18, 10749]","['Animation', 'Drama', 'Romance']",NR,1.128,2016-07-30,0,0,3,Released,Aquarium
412,410775,Beauty Mark,tt5932358,"[18, 35]","['Drama', 'Comedy']",NR-Manual,0.688,2016-07-30,0,0,12,Released,Beauty Mark
413,188927,Star Trek Beyond,tt2660888,"[28, 12, 878]","['Action', 'Adventure', 'Science Fiction']",PG-13,48.336,2016-07-22,185000000,343471816,122,Released,Star Trek Beyond
414,371738,Looking: The Movie,tt4552118,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']",NR-Manual,8.53,2016-06-26,0,0,85,Released,Looking: The Movie
415,587568,The Boy Next Door,tt5315204,[35],['Comedy'],NR,0.922,2016-06-24,0,0,16,Released,The Boy Next Door
416,414910,Tonight It's You,tt4341528,[27],['Horror'],NR-Manual,1.594,2016-06-24,0,0,18,Released,Tonight It's You
417,394196,Sauna the Dead: A Fairy Tale,tt5505532,"[27, 10749]","['Horror', 'Romance']",NR-Manual,1.706,2016-06-18,0,0,20,Released,Sauna the Dead: A Fairy Tale
418,507160,Afuera,tt5363558,[18],['Drama'],NR-Manual,1.098,2016-06-17,0,0,15,Released,Afuera
419,337960,Holding the Man,tt3671542,[18],['Drama'],NR,14.041,2016-06-10,0,0,128,Released,Holding the Man
420,472349,Arrival,tt5433758,"[16, 18, 10749]","['Animation', 'Drama', 'Romance']",NR-Manual,1.077,2016-05-25,0,0,22,Released,Arrival
421,491599,Coffee House Chronicles: The Movie,tt5809096,[],[],NR-Manual,1.021,2016-05-07,0,0,67,Released,Coffee House Chronicles: The Movie
422,593764,Good Boy,tt4896952,"[53, 18, 80, 9648]","['Thriller', 'Drama', 'Crime', 'Mystery']",NR-Manual,0.6,2016-05-01,0,0,16,Released,Good Boy
423,475409,Ultra Bleu,tt5505962,"[18, 10749]","['Drama', 'Romance']",NR-Manual,0.6,2016-04-23,0,0,20,Released,Ultra Bleu
424,393774,A Song For Your Mixtape,tt5529254,[18],['Drama'],NR-Manual,0.6,2016-04-20,0,0,7,Released,A Song For Your Mixtape
425,395852,Baby X,tt5602074,[16],['Animation'],NR-Manual,1.492,2016-04-19,0,0,11,Released,Baby X
426,391743,Curmudgeons,tt5585718,[35],['Comedy'],NR-Manual,1.786,2016-04-15,0,0,16,Released,Curmudgeons
427,645342,Tear Jerker,tt5475770,[18],['Drama'],NR-Manual,0.6,2016-04-12,0,0,15,Released,Tear Jerker
428,303991,Demolition,tt1172049,"[35, 18]","['Comedy', 'Drama']",R,13.843,2016-04-08,10000000,4366460,101,Released,Demolition
429,558796,Straight A,tt5705124,"[18, 10751]","['Drama', 'Family']",NR-Manual,0.6,2016-04-01,0,0,9,Released,Straight A
430,497986,Boys of Life,,[14],['Fantasy'],NR,0.627,2016-03-26,0,0,45,Released,Boys of Life
431,380061,Cameron Esposito: Marriage Material,tt5275780,[35],['Comedy'],NR,1.947,2016-03-24,0,0,70,Released,Cameron Esposito: Marriage Material
432,441148,Nune,tt4004036,"[18, 10749]","['Drama', 'Romance']",NR-Manual,2.254,2016-03-18,0,0,30,Released,Nune
433,504142,Staccato,tt3557474,"[10749, 18]","['Romance', 'Drama']",NR-Manual,0.693,2016-03-13,6000,0,23,Released,Staccato
434,517812,Boys in the Street #pride,,"[16, 10402, 18]","['Animation', 'Music', 'Drama']",NR,1.0,2016-03-12,0,0,5,Released,Boys in the Street #pride
435,511326,The Pursuit: 50 Years in the Fight for LGBT Rights,tt6139422,[],[],NR-Manual,0.6,2016-03-12,0,0,57,Released,The Pursuit: 50 Years in the Fight for LGBT Rights
436,564235,Beautiful Brooke,tt2371050,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']",NR,1.497,2016-03-09,0,0,92,Released,Beautiful Brooke
437,386827,Love Is All You Need?,tt2259122,[18],['Drama'],NR-Manual,4.407,2016-03-05,0,0,122,Released,Love Is All You Need?
438,399416,Daddy's Boy,tt4868300,[18],['Drama'],NR-Manual,1.484,2016-03-03,0,0,78,Released,Daddy's Boy
439,342672,4th Man Out,tt3978720,"[35, 18]","['Comedy', 'Drama']",NR,9.557,2016-02-05,0,0,87,Released,4th Man Out
440,359108,Viva,tt4334482,[18],['Drama'],NR-Manual,3.819,2016-02-05,0,0,100,Released,Viva
441,374440,Spa Night,tt5254640,[18],['Drama'],NR-Manual,3.738,2016-01-24,0,0,96,Released,Spa Night
442,549250,The Good Waiter,tt5473298,"[35, 18]","['Comedy', 'Drama']",NR,0.784,2016-01-01,0,0,16,Released,The Good Waiter
443,339739,Henry Gamble's Birthday Party,tt3703836,[18],['Drama'],R,9.699,2015-12-20,0,0,86,Released,Henry Gamble's Birthday Party
444,306819,The Danish Girl,tt0810819,[18],['Drama'],R,22.196,2015-11-27,15000000,64191523,119,Released,The Danish Girl
445,336691,Paternity Leave,tt3300442,"[35, 10749]","['Comedy', 'Romance']",PG-13,3.583,2015-11-24,0,0,90,Released,Paternity Leave
446,366232,ErOddity(s) 2,tt4666748,"[18, 27, 878]","['Drama', 'Horror', 'Science Fiction']",NR,2.388,2015-11-24,25000,0,94,Released,ErOddity(s) 2
447,510542,LGBT United,tt5143710,[],[],NR-Manual,2.003,2015-11-20,0,0,90,Released,LGBT United
448,258480,Carol,tt2402927,"[10749, 18]","['Romance', 'Drama']",R,23.504,2015-11-20,11800000,40272135,118,Released,Carol
449,382725,Sociopathia,tt3899706,[27],['Horror'],NR-Manual,3.336,2015-11-19,750000,0,86,Released,Sociopathia
450,376504,Steel,tt3588082,"[10749, 18]","['Romance', 'Drama']",NR,8.737,2015-11-17,0,0,108,Released,Steel
451,421272,Most Likely,tt5058222,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']",NR,0.966,2015-11-12,0,0,120,Released,Most Likely
452,314365,Spotlight,tt1895587,"[18, 53, 36]","['Drama', 'Thriller', 'History']",R,20.574,2015-11-06,20000000,98690254,129,Released,Spotlight
453,449699,Girl Night Stand,tt4998184,"[10749, 35]","['Romance', 'Comedy']",NR-Manual,0.6,2015-11-05,0,0,9,Released,Girl Night Stand
454,424583,Ekaj,tt4938292,[18],['Drama'],NR-Manual,1.844,2015-11-01,0,0,80,Released,Ekaj
455,333091,Bare,tt3741316,[18],['Drama'],NR-Manual,5.334,2015-10-30,0,0,91,Released,Bare
456,365209,Read Aloud,tt4800850,[18],['Drama'],NR-Manual,1.264,2015-10-24,6000,0,15,Released,Read Aloud
457,365808,First Night Out,tt4860872,[35],['Comedy'],NR-Manual,0.6,2015-10-22,150,0,3,Released,First Night Out
458,373111,Chasing Pavement,tt5062072,[18],['Drama'],NR,1.535,2015-10-15,22000,0,82,Released,Chasing Pavement
459,441401,The Saint of Dry Creek,tt6732352,[16],['Animation'],NR-Manual,0.687,2015-10-10,0,0,4,Released,The Saint of Dry Creek
460,374379,Underwater,tt5176186,[18],['Drama'],NR,7.493,2015-09-20,11870,0,23,Released,Underwater
461,360022,"Kiss Me, Kill Me",tt3912214,"[9648, 80, 53]","['Mystery', 'Crime', 'Thriller']",NR-Manual,2.599,2015-09-18,0,0,101,Released,"Kiss Me, Kill Me"
462,306952,Naomi and Ely's No Kiss List,tt3282858,"[10749, 35]","['Romance', 'Comedy']",NR-Manual,16.925,2015-09-18,0,0,89,Released,Naomi and Ely's No Kiss List
463,472256,My Brother's Shoes,tt3918222,"[35, 18, 14]","['Comedy', 'Drama', 'Fantasy']",NR,4.249,2015-09-15,0,0,87,Released,My Brother's Shoes
464,385124,Daddy,tt3522530,"[18, 35, 9648]","['Drama', 'Comedy', 'Mystery']",NR,2.932,2015-09-12,0,0,89,Released,Daddy
465,473168,As Good As You,tt3918748,"[35, 18]","['Comedy', 'Drama']",NR-Manual,2.367,2015-09-03,0,0,86,Released,As Good As You
466,343191,Probable Robot,tt4079034,"[35, 878]","['Comedy', 'Science Fiction']",NR-Manual,0.928,2015-09-01,10000,0,64,Released,Probable Robot
467,287855,Drown,tt2241750,[18],['Drama'],NR-Manual,5.155,2015-08-28,0,0,93,Released,Drown
468,633128,Daniel.Noah.,tt4873152,[35],['Comedy'],NR-Manual,0.6,2015-08-22,0,0,12,Released,Daniel.Noah.
469,478550,Better Half,tt2553928,[18],['Drama'],NR-Manual,1.905,2015-08-21,0,0,110,Released,Better Half
470,355348,Las Gitanas,tt3920366,[],[],NR-Manual,0.84,2015-08-18,0,0,16,Released,Las Gitanas
471,427153,Closets,tt4643840,"[14, 18]","['Fantasy', 'Drama']",NR-Manual,0.6,2015-08-13,0,0,18,Released,Closets
472,353408,Normal Doors,tt4951744,"[35, 18]","['Comedy', 'Drama']",NR-Manual,1.481,2015-08-06,0,0,9,Released,Normal Doors
473,352969,Wasp,tt3509426,"[18, 10749]","['Drama', 'Romance']",NR-Manual,1.834,2015-08-04,0,0,72,Released,Wasp
474,468926,Veracity,tt4756312,[18],['Drama'],NR-Manual,1.026,2015-07-31,0,0,20,Released,Veracity
475,452132,Auroras,tt2766788,"[878, 18]","['Science Fiction', 'Drama']",NR-Manual,1.176,2015-07-31,0,0,5,Released,Auroras
476,451404,Undetectable,tt3413044,"[53, 18]","['Thriller', 'Drama']",NR-Manual,0.6,2015-07-31,0,0,16,Released,Undetectable
477,642315,Spunk,tt4792116,[],[],NR-Manual,0.6,2015-07-18,0,0,36,Released,Spunk
478,420862,Boys On Film 13: Trick & Treat,tt5576266,[],[],NR-Manual,2.697,2015-07-13,0,0,122,Released,Boys On Film 13: Trick & Treat
479,308084,Tangerine,tt3824458,"[35, 18]","['Comedy', 'Drama']",R,10.506,2015-07-10,100000,924793,87,Released,Tangerine
480,645858,After School,tt4225146,"[18, 10749]","['Drama', 'Romance']",NR-Manual,0.6,2015-06-27,0,0,7,Released,After School
481,348294,Like You Mean It,tt3627854,[18],['Drama'],NR-Manual,1.564,2015-06-26,0,0,90,Released,Like You Mean It
482,846412,Girls Like Girls,tt4756814,"[10402, 10749]","['Music', 'Romance']",NR,0.657,2015-06-24,0,0,5,Released,Girls Like Girls
483,406391,Still a Rose,tt4421798,[10749],['Romance'],NR-Manual,0.754,2015-06-24,0,0,13,Released,Still a Rose
484,343809,That's Not Us,tt4480568,[18],['Drama'],NR-Manual,2.242,2015-06-21,0,0,97,Released,That's Not Us
485,477000,Seeking: Jack Tripper,tt4434188,"[35, 10749]","['Comedy', 'Romance']",NR-Manual,0.6,2015-06-20,200000,0,15,Released,Seeking: Jack Tripper
486,509269,Dániel,tt4288764,[18],['Drama'],NR-Manual,1.156,2015-06-20,0,0,15,Released,Dániel
487,340793,Chance,tt4070722,[],[],NR-Manual,0.63,2015-06-10,0,0,16,Released,Chance
488,513818,Occupy Me,tt5293262,[18],['Drama'],NR-Manual,0.6,2015-06-10,0,0,16,Released,Occupy Me
489,324333,Wild Horses,tt4442130,"[80, 18, 53]","['Crime', 'Drama', 'Thriller']",R,13.423,2015-06-05,0,0,100,Released,Wild Horses
490,340684,Those People,tt3899516,"[18, 10749]","['Drama', 'Romance']",NR-Manual,9.449,2015-05-16,0,0,89,Released,Those People
491,572956,Away with Me,tt5287794,[],[],NR-Manual,0.6,2015-05-15,0,0,11,Released,Away with Me
492,440795,Recording,tt5203490,"[18, 10749]","['Drama', 'Romance']",NR-Manual,0.6,2015-05-12,0,0,8,Released,Recording
493,475041,"Goodbye, Charley",tt4694790,"[10749, 18]","['Romance', 'Drama']",NR-Manual,0.782,2015-05-12,0,0,6,Released,"Goodbye, Charley"
494,343231,Dirty Paws,,"[35, 16]","['Comedy', 'Animation']",NR-Manual,0.704,2015-05-11,0,0,5,Released,Dirty Paws
495,455495,You Are Boring!,,[],[],NR-Manual,0.6,2015-05-01,0,0,14,Released,You Are Boring!
496,325669,The Dream Children,tt3356682,[18],['Drama'],PG-13,1.908,2015-04-30,764700,0,98,Released,The Dream Children
497,349087,Beautiful Something,tt3212408,[],[],NR-Manual,1.736,2015-04-26,0,0,93,Released,Beautiful Something
498,338537,Drink Me,tt4229432,"[18, 27]","['Drama', 'Horror']",NR,3.942,2015-04-14,1327,0,74,Released,Drink Me
499,642249,Abrase,tt4040622,[18],['Drama'],NR-Manual,0.6,2015-04-08,0,0,8,Released,Abrase
500,366219,Want It,tt4040964,[18],['Drama'],NR-Manual,1.01,2015-04-04,0,0,11,Released,Want It
501,439976,Pretty Boy,tt3606848,[18],['Drama'],NR,3.438,2015-03-25,0,0,32,Released,Pretty Boy
502,646170,D.Asian,tt4046070,[35],['Comedy'],NR-Manual,0.6,2015-03-14,0,0,10,Released,D.Asian
503,685374,Broken Contact,,[18],['Drama'],NR-Manual,0.6,2015-03-08,0,0,23,Released,Broken Contact
504,256202,Zoe.Misplaced,tt3097966,[18],['Drama'],NR-Manual,1.947,2015-03-03,8000,0,111,Released,Zoe.Misplaced
505,415248,Beneath the Skin,tt3851412,[],[],NR-Manual,4.202,2015-03-01,0,0,87,Released,Beneath the Skin
506,326271,When I'm with You,tt3671390,[],[],NR-Manual,0.716,2015-02-24,0,0,98,Released,When I'm with You
507,263105,Boy Meets Girl,tt3007302,"[18, 10749, 35]","['Drama', 'Romance', 'Comedy']",NR-Manual,7.367,2015-02-06,0,0,95,Released,Boy Meets Girl
508,367282,Actresses,tt4214952,"[35, 18]","['Comedy', 'Drama']",NR-Manual,0.6,2015-01-23,0,0,12,Released,Actresses
509,322903,Naz & Maalik,tt3385334,"[10749, 18]","['Romance', 'Drama']",NR-Manual,2.965,2015-01-01,0,0,86,Released,Naz & Maalik
510,205596,The Imitation Game,tt2084970,"[36, 18, 53, 10752]","['History', 'Drama', 'Thriller', 'War']",PG-13,48.635,2014-12-19,14000000,233555708,113,Released,The Imitation Game
511,308418,Eat With Me,tt2274604,"[10749, 35]","['Romance', 'Comedy']",NR,3.236,2014-12-05,0,0,95,Released,Eat With Me
512,234200,Pride,tt3169706,"[18, 35]","['Drama', 'Comedy']",R,11.371,2014-12-04,0,7523634,122,Released,Pride
513,287318,3 Scream Queens,tt3743206,"[27, 35]","['Horror', 'Comedy']",NR,10.492,2014-11-25,1000000,0,75,Released,3 Scream Queens
514,307100,More Scenes from a Gay Marriage,tt2935986,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']",NR-Manual,5.296,2014-11-18,200000,0,70,Released,More Scenes from a Gay Marriage
515,366763,I Am Syd Stone,tt3493688,"[18, 10749]","['Drama', 'Romance']",NR-Manual,0.6,2014-11-09,0,0,11,Released,I Am Syd Stone
516,326807,Angels with Tethered Wings,tt4042326,"[53, 35, 9648]","['Thriller', 'Comedy', 'Mystery']",NR,3.828,2014-11-08,25000,0,99,Released,Angels with Tethered Wings
517,328118,Kept Man,tt4071550,"[18, 53, 27]","['Drama', 'Thriller', 'Horror']",PG-13,2.941,2014-10-31,5000,0,10,Released,Kept Man
518,320642,Skin Deep,tt2934218,[18],['Drama'],NR-Manual,2.42,2014-10-25,0,0,68,Released,Skin Deep
519,293633,Catch Hell,tt2403558,"[53, 18]","['Thriller', 'Drama']",NR-Manual,7.986,2014-10-10,2500000,0,98,Released,Catch Hell
520,712573,Del Shores: Naked. Sordid. Reality.,tt5997324,[],[],NR-Manual,0.736,2014-09-30,0,0,84,Released,Del Shores: Naked. Sordid. Reality.
521,281932,ErOddity(s),tt3528852,"[18, 14, 27]","['Drama', 'Fantasy', 'Horror']",NR,1.891,2014-09-26,20000,0,67,Released,ErOddity(s)
522,420172,Tomorrow,tt3708694,"[18, 10749]","['Drama', 'Romance']",NR-Manual,1.29,2014-09-20,0,0,13,Released,Tomorrow
523,301003,Barrio Boy,tt3261142,"[18, 10749]","['Drama', 'Romance']",NR-Manual,0.6,2014-09-20,0,0,8,Released,Barrio Boy
524,244772,The Skeleton Twins,tt1571249,[18],['Drama'],R,11.283,2014-09-12,0,5284309,90,Released,The Skeleton Twins
525,267463,The 10 Year Plan,tt3239442,"[10749, 35]","['Romance', 'Comedy']",PG-13,9.619,2014-09-06,80000,0,90,Released,The 10 Year Plan
526,432657,40 Minutes,tt3809320,[18],['Drama'],NR-Manual,0.6,2014-08-10,0,0,12,Released,40 Minutes
527,248212,Lilting,tt2560102,[18],['Drama'],NR,8.85,2014-08-07,0,0,91,Released,Lilting
528,509767,What It Was,tt2882426,"[18, 10749]","['Drama', 'Romance']",NR-Manual,3.655,2014-07-26,0,0,85,Released,What It Was
529,294086,Tiger Orange,tt2866824,[18],['Drama'],NR-Manual,2.758,2014-07-26,0,0,75,Released,Tiger Orange
530,284374,Love or Whatever,tt1638898,[35],['Comedy'],NR,3.652,2014-07-22,0,0,84,Released,Love or Whatever
531,298844,Alone With People,tt3509270,"[35, 18]","['Comedy', 'Drama']",NR-Manual,0.6,2014-07-18,0,0,26,Released,Alone With People
532,745834,Straight,tt3878784,[35],['Comedy'],NR-Manual,0.6,2014-07-17,0,0,4,Released,Straight
533,481053,If We Took a Holiday,tt3390148,"[35, 10402]","['Comedy', 'Music']",NR,0.673,2014-07-12,0,0,17,Released,If We Took a Holiday
534,473298,Broken Gardenias,tt2994576,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']",NR-Manual,1.4,2014-06-22,0,0,89,Released,Broken Gardenias
535,606438,Fun in Boys Shorts,,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']",NR-Manual,0.6,2014-06-19,0,0,82,Released,Fun in Boys Shorts
536,300825,Adjust-A-Dream,tt3277138,[18],['Drama'],NR-Manual,0.6,2014-06-15,0,0,6,Released,Adjust-A-Dream
537,233226,The Dark Place,tt2196059,"[53, 9648]","['Thriller', 'Mystery']",NR,4.911,2014-06-14,0,0,87,Released,The Dark Place
538,479967,Truth or Dare,tt3622870,[35],['Comedy'],NR-Manual,1.283,2014-06-13,0,0,7,Released,Truth or Dare
539,310996,The Secret Path,tt3122436,[],[],NR-Manual,1.488,2014-06-01,0,0,77,Released,The Secret Path
540,113833,The Normal Heart,tt1684226,[18],['Drama'],NR-Manual,9.282,2014-05-25,0,0,133,Released,The Normal Heart
541,212721,Gerontophilia,tt1815717,"[10749, 35]","['Romance', 'Comedy']",NR,8.9,2014-05-24,0,4793,90,Released,Gerontophilia
542,374265,Happy & Gay,tt3767798,[16],['Animation'],NR-Manual,0.701,2014-05-10,0,0,10,Released,Happy & Gay
543,259997,Such Good People,tt2486880,"[35, 9648]","['Comedy', 'Mystery']",NR-Manual,4.123,2014-05-09,0,0,97,Released,Such Good People
544,649666,Easy,tt5144046,[10749],['Romance'],NR-Manual,0.6,2014-05-08,0,0,4,Released,Easy
545,319017,The Last Straight Man,tt2609778,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']",NR,6.265,2014-05-06,0,0,110,Released,The Last Straight Man
546,432629,Changed,tt3774716,[18],['Drama'],NR-Manual,0.6,2014-05-01,0,0,11,Released,Changed
547,648540,Without,tt3410988,[18],['Drama'],NR-Manual,0.655,2014-04-30,1500,0,15,Released,Without
548,268279,Ever,tt2801736,"[18, 10749]","['Drama', 'Romance']",NR-Manual,1.4,2014-04-26,12000,0,97,Released,Ever
549,366209,Remission,tt3179406,"[18, 27]","['Drama', 'Horror']",NR-Manual,0.875,2014-04-14,0,0,19,Released,Remission
550,633144,Narcissist,tt3349602,"[18, 10749]","['Drama', 'Romance']",NR-Manual,0.905,2014-04-12,0,0,17,Released,Narcissist
551,488482,Closet,tt3268636,[18],['Drama'],NR-Manual,1.125,2014-04-09,0,0,11,Released,Closet
552,216138,10 Rules for Sleeping Around,tt1993391,"[35, 10749]","['Comedy', 'Romance']",R,7.486,2014-04-04,0,0,94,Released,10 Rules for Sleeping Around
553,345001,Foreign Relations,tt3363916,"[35, 18]","['Comedy', 'Drama']",NR,2.831,2014-03-28,0,0,25,Released,Foreign Relations
554,366765,Good Morning,tt3382170,[],[],NR-Manual,0.6,2014-03-23,0,0,10,Released,Good Morning
555,265090,Tennessee Queer,tt2313311,"[35, 18]","['Comedy', 'Drama']",NR,1.357,2014-03-14,0,0,90,Released,Tennessee Queer
556,257241,The David Dance,tt1478354,"[18, 10749]","['Drama', 'Romance']",NR-Manual,1.52,2014-03-08,0,0,108,Released,The David Dance
557,228961,Death to Prom,tt2295712,"[35, 10749]","['Comedy', 'Romance']",NR,1.938,2014-03-04,0,0,94,Released,Death to Prom
558,309605,Straight Men & the Men Who Love Them 3,tt3547466,"[18, 10749]","['Drama', 'Romance']",NR-Manual,1.632,2014-02-25,0,0,88,Released,Straight Men & the Men Who Love Them 3
559,287322,Blackbird,tt3181920,[18],['Drama'],R,2.762,2014-02-16,0,0,99,Released,Blackbird
560,460684,Talking To My Mother,tt3283998,[18],['Drama'],NR-Manual,0.6,2014-02-13,0,0,17,Released,Talking To My Mother
561,523644,Lake,,"[16, 14]","['Animation', 'Fantasy']",NR-Manual,0.6,2014-02-11,0,0,7,Released,Lake
562,605877,Rough Trade,tt2781924,[18],['Drama'],NR-Manual,0.6,2014-01-19,0,0,19,Released,Rough Trade
563,249916,Appropriate Behavior,tt3077108,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']",NR-Manual,5.985,2014-01-18,0,0,90,Released,Appropriate Behavior
564,617253,Dog Meet Goose,tt2246661,"[80, 18]","['Crime', 'Drama']",NR-Manual,0.6,2014-01-12,0,0,21,Released,Dog Meet Goose
565,573692,Midnight Hour: A Poor Man's Greed is Another Man's Wealth,,[18],['Drama'],NR-Manual,0.6,2014-01-08,0,0,25,Released,Midnight Hour: A Poor Man's Greed is Another Man's Wealth
566,365210,camchat,tt3380310,[18],['Drama'],NR-Manual,0.6,2014-01-01,0,0,11,Released,camchat
567,338845,One Gay City: A History of LGBT Life in Winnipeg,tt4245520,[],[],NR-Manual,0.6,2014-01-01,0,0,62,Released,One Gay City: A History of LGBT Life in Winnipeg
568,427037,Love Me Anyway,tt4269256,"[18, 10749]","['Drama', 'Romance']",NR-Manual,0.948,2014-01-01,0,0,76,Released,Love Me Anyway
569,680832,Dinkytown Green,tt3778706,[18],['Drama'],NR-Manual,0.6,2014-01-01,0,0,13,Released,Dinkytown Green
570,231935,Voyage,tt2329582,[18],['Drama'],NR,3.171,2013-12-25,0,0,100,Released,Voyage
571,244459,West Hollywood Motel,tt2572174,[35],['Comedy'],NR-Manual,1.293,2013-12-16,0,0,75,Released,West Hollywood Motel
572,799938,Quarters,tt3136590,[18],['Drama'],NR-Manual,0.6,2013-12-10,0,0,16,Released,Quarters
573,799945,Early One Summer,tt1855182,[18],['Drama'],NR-Manual,0.6,2013-12-03,0,0,11,Released,Early One Summer
574,360103,Green Briefs,tt3762706,"[18, 35]","['Drama', 'Comedy']",NR-Manual,1.953,2013-11-26,0,0,111,Released,Green Briefs
575,152532,Dallas Buyers Club,tt0790636,"[18, 36]","['Drama', 'History']",R,24.266,2013-11-22,5000000,55736588,117,Released,Dallas Buyers Club
576,260176,Southern Baptist Sissies,tt2729818,[18],['Drama'],NR,2.663,2013-11-18,0,0,138,Released,Southern Baptist Sissies
577,232078,Triple Crossed,tt3083006,"[9648, 53]","['Mystery', 'Thriller']",NR-Manual,5.41,2013-11-12,41000,0,99,Released,Triple Crossed
578,225303,The O'Briens,tt2408982,"[10749, 35, 18, 10402, 10751]","['Romance', 'Comedy', 'Drama', 'Music', 'Family']",PG-13,1.524,2013-11-10,0,0,87,Released,The O'Briens
579,230058,Tumbledown,tt2732210,"[18, 9648, 10749]","['Drama', 'Mystery', 'Romance']",NR-Manual,2.585,2013-10-25,0,0,80,Released,Tumbledown
580,712751,Any Given Tuesday,tt3621396,[18],['Drama'],NR-Manual,1.345,2013-10-17,0,0,7,Released,Any Given Tuesday
581,157370,Kill Your Darlings,tt1311071,"[18, 10749, 53]","['Drama', 'Romance', 'Thriller']",R,12.278,2013-10-16,1030064,0,104,Released,Kill Your Darlings
582,254924,Lost Angel,tt2796584,"[35, 18]","['Comedy', 'Drama']",NR-Manual,0.6,2013-10-01,0,0,17,Released,Lost Angel
583,223093,Dead Woman's Hollow,tt1934229,"[27, 53, 80]","['Horror', 'Thriller', 'Crime']",NR-Manual,0.754,2013-09-24,0,0,105,Released,Dead Woman's Hollow
584,224923,Aleksandr's Price,tt2215515,"[18, 9648, 53]","['Drama', 'Mystery', 'Thriller']",NR-Manual,2.631,2013-09-23,0,0,108,Released,Aleksandr's Price
585,211462,Ambrosia,tt1918669,[18],['Drama'],NR-Manual,2.933,2013-09-23,0,0,79,Released,Ambrosia
586,228306,Message Sent,tt3159060,[18],['Drama'],NR-Manual,0.6,2013-09-20,300,0,9,Released,Message Sent
